"DHSID","lat","long","base_WI_no_elec_m","year","survey_year"
"UG201600000076",0.249496748939,32.4491053936,1.47221920747856,"2016","2016"
"UG201600000077",0.130137236865,32.4990380477,1.43514863922519,"2016","2016"
"UG201600000078",0.366038042037,32.5166233687,1.81311548154852,"2016","2016"
"UG201600000079",0.334690869433,32.5091786904,2.04990195816723,"2016","2016"
"UG201600000080",0.443049344112,32.6152364498,2.07040177340388,"2016","2016"
"UG201600000081",0.43873295215,32.5437559649,1.26200473472682,"2016","2016"
"UG201600000082",-0.318177293285,31.7410015595,2.30714506215871,"2016","2016"
"UG201600000083",-0.324365548361,31.7609565399,2.08407632856801,"2016","2016"
"UG201600000084",-0.23497110735,31.4848033223,0.152093195730594,"2016","2016"
"UG201600000085",-0.394966991373,31.2358311312,0.164258327236576,"2016","2016"
"UG201600000086",0.185811328167,32.3159782072,0.63297635759429,"2016","2016"
"UG201600000087",0.534546358687,32.2537707167,0.403676141372072,"2016","2016"
"UG201600000088",0.401007993735,32.4676559288,1.72162603197899,"2016","2016"
"UG201600000090",0.460038478371,32.5282311086,2.13504660031515,"2016","2016"
"UG201600000091",0.370627912374,32.6814565222,3.05701245474814,"2016","2016"
"UG201600000092",0.392606255757,32.6313835838,2.80539080008554,"2016","2016"
"UG201600000093",0.362399967447,32.6576484081,2.3356580186771,"2016","2016"
"UG201600000094",0.362703323886,32.6486018945,4.32758902960003,"2016","2016"
"UG201600000095",0.251033982368,32.5565737592,2.6807119583231,"2016","2016"
"UG201600000096",0.274752658733,32.5555278528,2.48394109083497,"2016","2016"
"UG201600000097",0.283336099678,32.5282071433,1.69075602541984,"2016","2016"
"UG201600000098",0.240867388505,32.5896422681,1.78269467458746,"2016","2016"
"UG201600000099",0.389529411574,32.5457884642,1.70577363420386,"2016","2016"
"UG201600000100",0.399447263515,32.5476578593,2.20700273300418,"2016","2016"
"UG201600000101",0.35708026208,32.5493143234,1.73578689571943,"2016","2016"
"UG201600000102",1.17524670009,32.4156536428,-0.219829583440744,"2016","2016"
"UG201600000103",1.50798018245,32.5104624508,-1.32730700787226,"2016","2016"
"UG201600000104",0.726339324637,32.4396955872,0.418632629840636,"2016","2016"
"UG201600000105",1.3006522438,31.899481501,-0.288198722805798,"2016","2016"
"UG201600000106",1.01271064604,31.5846562698,-1.07333430402401,"2016","2016"
"UG201600000108",0.641479026082,32.0241685357,-0.254294505255558,"2016","2016"
"UG201600000109",0.788869856886,31.8995898995,-0.0263969582607493,"2016","2016"
"UG201600000110",0.598641070047,31.5304754699,-1.42596644721696,"2016","2016"
"UG201600000111",0.63547512632,31.557086127,-0.421581744634069,"2016","2016"
"UG201600000112",0.518697448862,31.2932795571,-0.515794567190398,"2016","2016"
"UG201600000113",0.411186792879,31.2420103371,-0.819391165805266,"2016","2016"
"UG201600000114",0.562322843147,31.6976157625,-0.687451243093708,"2016","2016"
"UG201600000115",0.642594428752,31.8006416224,-0.179971497576836,"2016","2016"
"UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,"2016","2016"
"UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,"2016","2016"
"UG201600000118",0.53824849751,31.91876108,-0.277947322199111,"2016","2016"
"UG201600000119",0.574232405666,32.110493965,-0.201951351475336,"2016","2016"
"UG201600000120",0.577773596348,32.6415624261,1.10553624227232,"2016","2016"
"UG201600000121",0.867683252647,32.6544948497,-0.380178866503971,"2016","2016"
"UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,"2016","2016"
"UG201600000123",0.856831953769,32.4438083501,0.190064313427666,"2016","2016"
"UG201600000124",1.09586321626,32.8780607998,-0.536170614507381,"2016","2016"
"UG201600000125",0.875607280671,32.893435691,-0.757540950675778,"2016","2016"
"UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,"2016","2016"
"UG201600000127",0.77229078582,32.9126628937,-0.982501560066314,"2016","2016"
"UG201600000128",0.451949068346,32.7207598033,1.14211508504303,"2016","2016"
"UG201600000129",0.249784451877,32.8798505791,0.19301328438003,"2016","2016"
"UG201600000130",0.436326472071,32.8001714946,0.802744457533273,"2016","2016"
"UG201600000131",0.619267863473,32.884335151,0.314127965223865,"2016","2016"
"UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,"2016","2016"
"UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,"2016","2016"
"UG201600000134",0.292240974885,33.1025993556,0.0620520226886832,"2016","2016"
"UG201600000135",1.06702864315,32.4557434537,0.675009163977171,"2016","2016"
"UG201600000136",0.949817647637,31.5987104989,1.88247749245219,"2016","2016"
"UG201600000137",0.576012456222,31.399954636,1.72814345243056,"2016","2016"
"UG201600000138",0.346799305186,32.0336355531,0.0885592029330263,"2016","2016"
"UG201600000139",0.392478968504,32.0747555856,1.09566595416197,"2016","2016"
"UG201600000140",0.86248999523,32.4934180359,0.941389653445841,"2016","2016"
"UG201600000141",0.368269629487,32.7616097373,0.792233391873766,"2016","2016"
"UG201600000142",0.431973828053,32.6958384185,1.46995371630559,"2016","2016"
"UG201600000143",0.360490932808,32.7165049409,2.61741111703127,"2016","2016"
"UG201600000144",0.367140197038,32.9311743282,1.93465107308852,"2016","2016"
"UG201600000145",0.441797586285,33.1716533499,2.33621497700498,"2016","2016"
"UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,"2016","2016"
"UG201600000147",0.224903677132,33.8585268943,-1.56836078181666,"2016","2016"
"UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,"2016","2016"
"UG201600000149",0.529629758718,33.3767960336,1.41025151964559,"2016","2016"
"UG201600000150",0.391346331128,33.5028817045,-0.401903121580104,"2016","2016"
"UG201600000151",0.321060448407,33.5465795711,0.177295338216138,"2016","2016"
"UG201600000152",0.500964477541,33.8146791043,-0.703747388299037,"2016","2016"
"UG201600000153",0.527984121757,33.650847263,-1.07268072205673,"2016","2016"
"UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,"2016","2016"
"UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,"2016","2016"
"UG201600000156",0.46358112882,33.6084816465,-1.1924198853854,"2016","2016"
"UG201600000157",0.786744878678,33.404972039,-0.148945182604374,"2016","2016"
"UG201600000158",0.591051639736,33.5195139687,0.901153391021214,"2016","2016"
"UG201600000159",0.81309957574,33.4179115423,-0.112069750895665,"2016","2016"
"UG201600000160",0.488236049274,33.2254397985,1.29369823176146,"2016","2016"
"UG201600000161",0.490418060767,33.241991275,0.418071490989431,"2016","2016"
"UG201600000162",0.583608024847,33.1326287567,0.28719715405054,"2016","2016"
"UG201600000163",0.662212440389,33.2401727369,-0.463813540050305,"2016","2016"
"UG201600000164",0.817884837631,33.3042878099,-0.0203709734920475,"2016","2016"
"UG201600000165",0.680693312413,33.2919423568,-0.45122670329563,"2016","2016"
"UG201600000166",1.05114247911,33.070655617,0.00875342769996849,"2016","2016"
"UG201600000167",0.86562001089,33.1497689608,0.236178569952676,"2016","2016"
"UG201600000168",0.902094038342,33.2529124938,-0.511506975640294,"2016","2016"
"UG201600000169",0.724100009973,33.0905171685,-0.0418847554760747,"2016","2016"
"UG201600000170",0.694085848351,33.2125980002,-0.142326373077254,"2016","2016"
"UG201600000171",1.03324752071,33.3056013274,-0.309491176564437,"2016","2016"
"UG201600000172",1.15688680376,33.3190948544,-0.993391790459638,"2016","2016"
"UG201600000173",1.30422269449,33.055759308,-0.911689794149272,"2016","2016"
"UG201600000174",1.0939075398,33.5033398065,-1.31926490461371,"2016","2016"
"UG201600000175",1.14275314769,33.404998232,-1.06618661880321,"2016","2016"
"UG201600000176",0.777082071466,33.7956761718,-0.983608488716738,"2016","2016"
"UG201600000177",0.883187215306,33.7417615055,-0.528098049585936,"2016","2016"
"UG201600000178",0.323389234287,33.8708092237,0.225396450458122,"2016","2016"
"UG201600000179",0.529367804585,33.8664060898,0.523839271361692,"2016","2016"
"UG201600000180",0.603370692696,33.4788676039,1.73578614193346,"2016","2016"
"UG201600000181",0.463288593616,33.2408925489,1.13864263351822,"2016","2016"
"UG201600000182",0.422176369817,33.2082179218,2.92438149626535,"2016","2016"
"UG201600000183",0.438672903788,33.2176970997,1.57000641738977,"2016","2016"
"UG201600000184",0.972978868603,33.1317743705,0.752217927902486,"2016","2016"
"UG201600000185",0.347374981005,34.0530658308,-0.704604327076522,"2016","2016"
"UG201600000186",0.257588888612,33.972351552,-0.998591035804624,"2016","2016"
"UG201600000187",0.569170491846,34.1003481571,-1.41424511026843,"2016","2016"
"UG201600000188",0.43187939341,34.0472568595,-0.383148296598901,"2016","2016"
"UG201600000189",0.263208931803,33.984729415,-0.730580475096988,"2016","2016"
"UG201600000190",0.414114085888,34.0202442876,-1.01636894705167,"2016","2016"
"UG201600000191",0.723697235971,34.2257344786,-1.49636893761849,"2016","2016"
"UG201600000192",0.824837773222,34.1273043778,-0.852775798367508,"2016","2016"
"UG201600000193",0.76525597233,34.1989234234,-1.32760121143036,"2016","2016"
"UG201600000194",0.705020411827,34.2085694615,-0.457879434423363,"2016","2016"
"UG201600000195",0.600485986975,34.0165635984,-0.922350782757851,"2016","2016"
"UG201600000196",0.745076510014,34.0945911837,-0.141812875485912,"2016","2016"
"UG201600000197",0.668156152119,34.0341420446,-1.297336330242,"2016","2016"
"UG201600000198",0.686032106202,33.9704629675,-0.956884863685417,"2016","2016"
"UG201600000199",0.870243411736,34.0177637623,-1.50597439480724,"2016","2016"
"UG201600000200",0.654649032314,34.0966869029,-0.605095941582395,"2016","2016"
"UG201600000201",0.81373569824,34.0513438808,-0.735394665115784,"2016","2016"
"UG201600000202",0.847267549352,33.846680637,-1.09257740367707,"2016","2016"
"UG201600000203",0.914642959987,34.0041557118,-1.72076562436965,"2016","2016"
"UG201600000204",0.92969728003,34.0123877827,-1.11698834322467,"2016","2016"
"UG201600000205",0.888151433504,33.9077535584,-0.44826605763557,"2016","2016"
"UG201600000207",1.0991760944,33.8816835578,-1.30788488498361,"2016","2016"
"UG201600000208",1.10042049851,33.6863279405,-1.71038374281557,"2016","2016"
"UG201600000209",0.980852801882,33.7383727122,-0.463468240733291,"2016","2016"
"UG201600000210",1.16147473019,34.1084600285,-1.53713011893176,"2016","2016"
"UG201600000211",1.18605171542,33.7831026647,-0.493972880309854,"2016","2016"
"UG201600000212",1.18642638439,33.8867246639,-0.909559354723345,"2016","2016"
"UG201600000213",1.18251229805,33.6820766755,-0.43954083963496,"2016","2016"
"UG201600000214",1.27668504,33.7075400939,-0.590216052301654,"2016","2016"
"UG201600000215",1.21248229785,33.6779710449,-0.941649458849629,"2016","2016"
"UG201600000216",1.27867389204,33.8021500749,-1.51798648702179,"2016","2016"
"UG201600000217",1.08780304912,33.9199270671,-0.881418500001251,"2016","2016"
"UG201600000218",1.00533754463,33.898235473,-1.69506307913215,"2016","2016"
"UG201600000219",1.09679034076,34.0614213464,-0.0620280236056741,"2016","2016"
"UG201600000220",0.466628134537,34.0883627928,0.654638935558623,"2016","2016"
"UG201600000221",0.476862822752,34.0832486549,1.00621672707087,"2016","2016"
"UG201600000222",0.668211764147,34.1901504829,1.63875086681824,"2016","2016"
"UG201600000223",0.701300123399,34.1718526612,0.515987639957423,"2016","2016"
"UG201600000224",0.908599253747,33.9655002122,-1.24427902188486,"2016","2016"
"UG201600000225",1.17030628246,33.7175053656,0.395635595116925,"2016","2016"
"UG201600000226",1.09283640142,34.2767429715,-0.787408065656264,"2016","2016"
"UG201600000227",1.04621088835,34.1756276146,1.24503777315678,"2016","2016"
"UG201600000228",0.95644003067,34.2303272331,-1.01044144126757,"2016","2016"
"UG201600000229",0.910679845102,34.1982252559,-0.755667243232287,"2016","2016"
"UG201600000230",1.01614360976,34.1558206804,-0.98830400239217,"2016","2016"
"UG201600000231",1.05396541899,34.1887838866,0.369145046508952,"2016","2016"
"UG201600000232",0.913040229776,34.1850757915,-0.708191136983583,"2016","2016"
"UG201600000233",1.10129264687,34.1407290934,-0.82056617397195,"2016","2016"
"UG201600000234",1.16275393672,34.1957896769,-0.633616074496286,"2016","2016"
"UG201600000235",0.810925210548,34.3054058192,-1.29554337308269,"2016","2016"
"UG201600000236",0.871118976904,34.2794715976,-1.19499180638152,"2016","2016"
"UG201600000237",0.870548113864,34.2965228325,-0.4340352059527,"2016","2016"
"UG201600000238",0.844467796396,34.310821202,-0.919020601576078,"2016","2016"
"UG201600000239",0.923687976676,34.2495566457,-1.30489487778471,"2016","2016"
"UG201600000240",0.846367202409,34.350364886,-1.16538783935074,"2016","2016"
"UG201600000241",0.778737148585,34.291364337,-1.29031995170812,"2016","2016"
"UG201600000242",1.00128977428,34.3683510107,-0.757168398634303,"2016","2016"
"UG201600000243",1.02324227779,34.3541603195,-0.755675792336259,"2016","2016"
"UG201600000244",1.05831084891,34.4197082383,-1.08551623816336,"2016","2016"
"UG201600000245",1.08431210154,34.4119687803,-1.13366189910675,"2016","2016"
"UG201600000246",1.15750653337,34.3812528521,-1.26023813793857,"2016","2016"
"UG201600000247",1.27301353178,34.2810608569,-1.06927183494908,"2016","2016"
"UG201600000248",1.21526021587,34.3363401684,-0.912061948766391,"2016","2016"
"UG201600000249",1.14297812575,34.363498691,-0.58795242771683,"2016","2016"
"UG201600000250",1.17213459255,34.2813496814,-0.0891776329444998,"2016","2016"
"UG201600000251",1.12376728353,34.3575874534,-0.848427523177371,"2016","2016"
"UG201600000252",1.23523562944,34.4050680252,-1.2353973053008,"2016","2016"
"UG201600000255",1.32412394701,34.3553564925,-0.43072754980575,"2016","2016"
"UG201600000256",1.32409758367,34.3191841529,-1.04783822904105,"2016","2016"
"UG201600000257",1.43242541771,34.5453815606,-2.13839293709154,"2016","2016"
"UG201600000258",1.43477918096,34.6648240909,-1.5110988634407,"2016","2016"
"UG201600000259",1.39639905562,34.723709575,-1.61520459600063,"2016","2016"
"UG201600000260",1.12075602442,34.168186134,1.27648402055979,"2016","2016"
"UG201600000261",1.08240555309,34.1569226721,0.15612284347395,"2016","2016"
"UG201600000262",1.0817926341,34.1792160604,2.85304842206794,"2016","2016"
"UG201600000263",1.06026146727,34.1939973909,0.406448405841733,"2016","2016"
"UG201600000264",0.938263150954,34.2722068525,-0.509264154991798,"2016","2016"
"UG201600000265",1.26430095173,34.2375200863,-1.38392065754049,"2016","2016"
"UG201600000266",1.39505787503,34.4553113901,-0.632743955400186,"2016","2016"
"UG201600000267",1.33127664553,34.0721669394,-1.00619484408926,"2016","2016"
"UG201600000268",1.22533716308,34.0873059121,-1.14903711635752,"2016","2016"
"UG201600000269",1.23807146704,33.9925705592,-0.61791339580981,"2016","2016"
"UG201600000270",1.35964528608,34.1684324209,-0.73312453715417,"2016","2016"
"UG201600000271",1.40830514928,34.0704956794,-1.45600884759932,"2016","2016"
"UG201600000272",1.32670938712,33.9964245155,-0.593835523924423,"2016","2016"
"UG201600000273",1.3637109962,33.8472090184,-0.804420721284647,"2016","2016"
"UG201600000274",1.43368182333,33.8957007744,-1.17403054716106,"2016","2016"
"UG201600000275",1.50853252878,33.9836289738,-0.922126970887971,"2016","2016"
"UG201600000276",1.65217942828,33.7738124824,-1.38733147178115,"2016","2016"
"UG201600000277",1.57350826104,33.8769930231,-1.10472386091945,"2016","2016"
"UG201600000278",1.45198777207,33.7796622939,-1.01804203693507,"2016","2016"
"UG201600000279",1.5474967259,33.1638349535,-1.51662202688132,"2016","2016"
"UG201600000280",1.46232094624,33.324372849,-1.5359809339252,"2016","2016"
"UG201600000281",1.60058461267,33.5141408336,-1.531436088941,"2016","2016"
"UG201600000282",1.48415562823,33.5438488766,-1.26552490718008,"2016","2016"
"UG201600000283",1.54176414964,33.6084817632,-0.999281218689682,"2016","2016"
"UG201600000284",1.94265456067,33.5034036574,-1.31884584590287,"2016","2016"
"UG201600000285",1.72993501176,33.5267033533,-1.44535638505223,"2016","2016"
"UG201600000286",1.80502217596,33.5733337935,-1.44709236483131,"2016","2016"
"UG201600000287",1.72109953447,33.5907178438,1.27644287916384,"2016","2016"
"UG201600000288",1.75806744852,33.6339469659,2.09915958166978,"2016","2016"
"UG201600000289",1.65364115253,33.6736880317,-1.36606724844294,"2016","2016"
"UG201600000290",1.73696997429,33.2325248718,-1.59302801823554,"2016","2016"
"UG201600000291",1.60753092167,33.0742259912,-1.59864559768782,"2016","2016"
"UG201600000292",1.94713283123,33.3498249707,-1.76434872336798,"2016","2016"
"UG201600000293",1.8376753204,33.3237583301,-1.32852392297925,"2016","2016"
"UG201600000294",1.95759059362,33.8579275487,-1.19452211754278,"2016","2016"
"UG201600000295",1.94248553152,33.7412483413,-1.25873537969644,"2016","2016"
"UG201600000296",2.11442164551,33.491467547,-1.5867790239956,"2016","2016"
"UG201600000297",1.82311578885,33.839814042,-1.78099006942133,"2016","2016"
"UG201600000298",2.11265399647,33.7481922929,-1.38924215966725,"2016","2016"
"UG201600000299",2.15380637033,33.6009509673,-1.36765744876497,"2016","2016"
"UG201600000300",1.75029462689,34.1138223828,-1.72410176172875,"2016","2016"
"UG201600000301",1.94298748557,33.9442713434,-1.76342893781246,"2016","2016"
"UG201600000302",2.14475278597,33.9177034092,-2.01522898191478,"2016","2016"
"UG201600000303",1.35050326793,34.05142997,0.828640927124053,"2016","2016"
"UG201600000304",1.49331988851,33.9285898798,1.08801046045858,"2016","2016"
"UG201600000305",1.72221815521,33.6134637378,1.0714009140972,"2016","2016"
"UG201600000306",1.71762237205,33.600414082,2.49214515518205,"2016","2016"
"UG201600000307",1.87596971479,34.5349255347,-2.20934768633983,"2016","2016"
"UG201600000308",1.91795458048,34.7987312635,-2.09449337171767,"2016","2016"
"UG201600000309",1.76853409951,34.6002411421,-1.04949936305336,"2016","2016"
"UG201600000310",1.8754385206,34.6919100479,-0.875360577301849,"2016","2016"
"UG201600000311",2.33256461982,34.5726697548,-2.14376423426418,"2016","2016"
"UG201600000312",1.97611981861,34.565993675,-2.12294448469235,"2016","2016"
"UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,"2016","2016"
"UG201600000314",1.60330655755,34.836105337,-1.9600975765974,"2016","2016"
"UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,"2016","2016"
"UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,"2016","2016"
"UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,"2016","2016"
"UG201600000318",2.43817216094,34.4598680128,-2.21515477321817,"2016","2016"
"UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,"2016","2016"
"UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,"2016","2016"
"UG201600000321",2.57262533677,34.848012009,-2.48728449541738,"2016","2016"
"UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,"2016","2016"
"UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,"2016","2016"
"UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,"2016","2016"
"UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,"2016","2016"
"UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,"2016","2016"
"UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,"2016","2016"
"UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,"2016","2016"
"UG201600000329",3.529102528,34.047912188,-2.30270192717239,"2016","2016"
"UG201600000330",3.43263572334,34.174628461,-1.70872623932393,"2016","2016"
"UG201600000331",3.09981946056,33.9040816444,-2.12226309506572,"2016","2016"
"UG201600000332",2.99525276509,34.1753841356,-2.25868308857879,"2016","2016"
"UG201600000333",3.07760298844,34.0359141641,-2.24523901950724,"2016","2016"
"UG201600000334",2.74938424571,33.6801916973,-0.768200080657529,"2016","2016"
"UG201600000335",2.59934539296,33.611183775,-2.02805188106727,"2016","2016"
"UG201600000336",2.56596084006,33.7647506541,-1.38879958395558,"2016","2016"
"UG201600000337",1.80329924489,34.6998472864,-1.44448832204183,"2016","2016"
"UG201600000338",2.52421752039,34.6545564072,-0.663196752703265,"2016","2016"
"UG201600000339",3.05134102876,34.1525152966,-2.29104315626802,"2016","2016"
"UG201600000340",2.76831730875,34.1809580297,-2.25867700241332,"2016","2016"
"UG201600000341",2.56476506171,33.2285137193,-1.84599013713083,"2016","2016"
"UG201600000342",2.39320382861,33.6340940163,-2.01324568787034,"2016","2016"
"UG201600000343",2.37964584412,33.262308262,-1.88149752458942,"2016","2016"
"UG201600000344",2.4032780028,33.1102405267,-1.86408084552761,"2016","2016"
"UG201600000345",2.36918253597,33.2349317938,-1.66632889934493,"2016","2016"
"UG201600000346",2.42289737864,33.0157930542,-1.35684732438521,"2016","2016"
"UG201600000347",2.21996016512,33.3080468885,-1.5148692048714,"2016","2016"
"UG201600000348",2.23725621861,32.9584265501,-0.828923055717979,"2016","2016"
"UG201600000349",2.13974680109,33.0911678445,-1.61254850435127,"2016","2016"
"UG201600000350",2.03854745103,33.008811926,-1.42877166372618,"2016","2016"
"UG201600000351",2.55478570494,32.8325583804,-1.08490015908547,"2016","2016"
"UG201600000352",2.2859432643,32.9907198154,-0.537165947997974,"2016","2016"
"UG201600000353",2.29699951081,32.9349550427,-0.292630200954498,"2016","2016"
"UG201600000354",2.37086414153,32.9568315116,-1.78604490671071,"2016","2016"
"UG201600000355",2.35848951972,32.7114328354,-1.78794393032093,"2016","2016"
"UG201600000356",2.11480448722,32.8835085401,-1.36239804002802,"2016","2016"
"UG201600000357",2.20933208665,32.6591483654,-1.50363681173429,"2016","2016"
"UG201600000358",2.21165278702,32.7109131578,-1.3859540462267,"2016","2016"
"UG201600000359",2.34288614164,32.895546457,-0.829206991424742,"2016","2016"
"UG201600000360",2.26608601009,32.4399453692,-1.1853662327752,"2016","2016"
"UG201600000361",2.32458354066,32.5315088086,-1.41323492723187,"2016","2016"
"UG201600000362",2.46528999286,32.6702623467,-1.38602360802219,"2016","2016"
"UG201600000363",2.24731310943,32.2968807801,-1.2790441028681,"2016","2016"
"UG201600000364",2.23962224305,32.5433570762,0.612021262999023,"2016","2016"
"UG201600000365",2.35677250868,32.376208355,-0.985784400532947,"2016","2016"
"UG201600000366",2.58361654764,32.4852860772,-2.06724553191183,"2016","2016"
"UG201600000367",2.53762626077,32.6846051596,-0.206428080957019,"2016","2016"
"UG201600000368",1.94905571067,32.673950994,-1.26110649472877,"2016","2016"
"UG201600000369",1.83607835167,32.5686531663,-1.27138902439647,"2016","2016"
"UG201600000370",1.87883754697,32.7500838947,-1.22948097726441,"2016","2016"
"UG201600000371",1.77343799099,32.4686422518,-1.17847139156439,"2016","2016"
"UG201600000372",1.94585953449,32.4910162683,-1.49085803130062,"2016","2016"
"UG201600000373",2.09545372046,32.5369415642,-1.47262266464827,"2016","2016"
"UG201600000374",1.9309707173,32.4069259079,-1.33757332313792,"2016","2016"
"UG201600000375",1.96955768835,33.0721263392,-1.31027495475746,"2016","2016"
"UG201600000376",2.07612232508,33.1727702528,-1.3961841757121,"2016","2016"
"UG201600000377",2.07728137206,33.2354325627,-1.40331688200772,"2016","2016"
"UG201600000378",1.74297022059,32.87954141,-1.72827564471826,"2016","2016"
"UG201600000379",1.64090244924,32.7188374174,-1.69373137677614,"2016","2016"
"UG201600000380",2.42536291778,33.3442414035,-1.33561781720412,"2016","2016"
"UG201600000381",2.23468596692,32.9110229682,0.999864449777272,"2016","2016"
"UG201600000382",2.24082673458,32.8868557875,1.22408683539181,"2016","2016"
"UG201600000383",2.25193396866,32.7038706914,-1.15526714429211,"2016","2016"
"UG201600000384",1.92364796691,33.1653996309,-0.0862187375330477,"2016","2016"
"UG201600000385",2.63555211063,33.4515474669,-2.11674339765831,"2016","2016"
"UG201600000386",2.68101918775,33.3768813551,-2.03847093265725,"2016","2016"
"UG201600000387",2.84982690342,33.2315886597,-1.96755943133672,"2016","2016"
"UG201600000388",3.20374991849,33.4583298577,-2.25414749177627,"2016","2016"
"UG201600000389",2.94767048505,33.3410917186,-2.22607742765107,"2016","2016"
"UG201600000390",3.10694409717,33.1967413743,-1.83295200245478,"2016","2016"
"UG201600000391",3.34286703045,32.9212507377,-1.56342909754213,"2016","2016"
"UG201600000392",3.37052708648,33.2410863503,-2.15559677964553,"2016","2016"
"UG201600000393",3.40322741142,33.421386254,-1.96437278891684,"2016","2016"
"UG201600000394",3.3433666383,32.4948764253,-1.67008982378906,"2016","2016"
"UG201600000395",3.69494694352,32.8105121404,-2.46961940603921,"2016","2016"
"UG201600000396",3.38126290015,32.5295109057,-1.84175365752621,"2016","2016"
"UG201600000397",3.15846007587,32.8496295164,-1.78732713714563,"2016","2016"
"UG201600000398",2.70016824673,32.8691539334,-0.552357995289584,"2016","2016"
"UG201600000399",2.95637664034,32.9343127696,0.283483177892353,"2016","2016"
"UG201600000400",3.01994759026,32.9758329738,-1.89609259510614,"2016","2016"
"UG201600000401",2.94053654766,31.7767731339,-2.21452656674159,"2016","2016"
"UG201600000402",2.87685680365,31.945875429,-2.33466705512277,"2016","2016"
"UG201600000403",3.19297405372,32.1173734998,-1.78740308397605,"2016","2016"
"UG201600000404",2.79960845413,32.0599300646,-2.21051972042685,"2016","2016"
"UG201600000406",2.96853132492,32.4282256877,-1.49749433156757,"2016","2016"
"UG201600000407",2.82424256662,32.2360092556,-1.96432259178149,"2016","2016"
"UG201600000408",3.12696779904,32.2794265449,-2.26706252313373,"2016","2016"
"UG201600000409",2.85309963155,32.3595290217,-0.2202957527865,"2016","2016"
"UG201600000410",2.50595585048,32.3759752953,-1.68964207740287,"2016","2016"
"UG201600000411",2.64953969132,32.4309826617,-1.61225734844885,"2016","2016"
"UG201600000412",2.80063417628,32.509808007,-2.01531079027077,"2016","2016"
"UG201600000413",2.71213621469,32.7514040928,-1.92795631243406,"2016","2016"
"UG201600000414",2.67163858738,31.9258990633,-1.85641342131038,"2016","2016"
"UG201600000415",2.49145016012,31.9049864056,-1.53942265571001,"2016","2016"
"UG201600000416",2.54746155557,32.1768491667,-1.67950626884878,"2016","2016"
"UG201600000417",2.85850695574,33.3402740726,-1.98400713405668,"2016","2016"
"UG201600000418",3.2990124251,32.8989440979,1.67503627016635,"2016","2016"
"UG201600000419",3.27591146656,32.8008370822,-1.93187170542217,"2016","2016"
"UG201600000420",3.48913950426,32.8142087812,-0.302659581854223,"2016","2016"
"UG201600000421",2.77654376767,32.2535180375,-0.110838371227247,"2016","2016"
"UG201600000422",2.79434337085,32.3052308236,-0.635889706030244,"2016","2016"
"UG201600000423",2.76434858006,32.2865287387,0.328533214749285,"2016","2016"
"UG201600000424",2.76791428424,32.3093768656,-0.055168620872755,"2016","2016"
"UG201600000425",3.33222021637,31.7438232151,-1.98038289958791,"2016","2016"
"UG201600000426",3.43234440524,31.961395051,-1.28212964287362,"2016","2016"
"UG201600000427",3.52117369862,31.8118013654,-1.41500830327353,"2016","2016"
"UG201600000428",3.20752763726,31.5433851086,-1.57962879371912,"2016","2016"
"UG201600000429",3.59221428027,31.571312666,-1.32723560548684,"2016","2016"
"UG201600000430",3.70111728325,31.6997189715,-0.854487643769185,"2016","2016"
"UG201600000431",3.26817857992,31.393413403,-2.02377477173393,"2016","2016"
"UG201600000432",3.6098322122,31.1119462695,-1.7334194925022,"2016","2016"
"UG201600000433",3.68228379577,31.4199029001,-2.13124456696693,"2016","2016"
"UG201600000434",3.39867487605,31.1416796678,-1.80658003441369,"2016","2016"
"UG201600000435",3.40329443987,31.2971799266,-1.17582463890412,"2016","2016"
"UG201600000436",3.4212525544,31.0549120303,-1.6547184790245,"2016","2016"
"UG201600000437",3.3713861605,31.0732755612,-1.71260802212855,"2016","2016"
"UG201600000438",3.16593375891,30.938195929,-1.72062521399567,"2016","2016"
"UG201600000439",3.31200240884,30.9293879488,-1.84489114605162,"2016","2016"
"UG201600000440",3.13920751224,30.8521922831,-1.757182471298,"2016","2016"
"UG201600000441",3.24333983305,30.9819416085,-1.45488480572261,"2016","2016"
"UG201600000442",3.08832758461,30.8876510838,-1.83793849146024,"2016","2016"
